Timestamp,Age,Gender,City,Position ,Total years of experience,Years of experience in Germany,Seniority level,Technical language,Other Technical language, Yearly brutto salary   ,  Bonus+Stocks , Annual brutto salary one year ago(Only answer if staying in the same country) ,  Bonus+Stocks one year ago(Only answer if staying in same country) ,Vacation Days,Employment status,Contract duration,Main language ,Company size,Company type,Lost Job
24/11/2020 11:14:15,26,Male,Munich,Software Engineer,5,3,Senior,TypeScript,"Kotlin, Javascript / Typescript","€ 80,000.00","€ 5,000.00","€ 75,000.00","€ 10,000.00",30,Full-time employee,Unlimited contract,English,51-100,Product,No
24/11/2020 11:14:21,29,Male,Berlin,Software Engineer,12,6,Lead,Javascript / Typescript,"Javascript / Typescript, Docker","€ 120,000.00","€ 120,000.00","€ 100,000.00","€ 100,000.00",30,Self-employed (freelancer),Temporary contract,English,101-1000,Product,Yes
24/11/2020 11:15:53,32,Male,Berlin,DevOps,5,1,Senior,"AWS, GCP, Python,K8s","Python, AWS, Google Cloud, Kubernetes, Docker","€ 76,000.00","€ 5,000.00","€ 76,000.00","€ 5,000.00",30,Full-time employee,Unlimited contract,English,11-50,Startup,No
24/11/2020 11:20:49,34,Male,Berlin,Mobile Developer,11,5,Lead,kotlin,"Kotlin, Javascript / Typescript, AWS, Google Cloud, Kubernetes, Docker","€ 80,000.00","€ 80,000.00","€ 75,000.00","€ 75,000.00",28,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 11:25:03,38,Male,Berlin,Team Lead,18,4,Lead,iOS,"Swift, AWS","€ 80,000.00","€ 4,000.00","€ 80,000.00","€ 2,000.00",28,Full-time employee,Unlimited contract,English,101-1000,Product,Yes
24/11/2020 11:28:14,33,Male,Berlin,Data Scientist,5,4,Lead,Python,"Python, R, Google Cloud, Docker","€ 150,000.00","€ 80,000.00","€ 81,000.00","€ 4,000.00",24,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 11:30:45,30,Male,Berlin,Software Engineer,6,3,Senior,Java,"Kotlin, AWS, Kubernetes, Docker","€ 74,000.00","€ 15,000.00","€ 54,000.00","€ 54,000.00",27,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 11:37:52,34,Male,Munich,Software Engineer,13,3,Lead,.NET,".NET, SQL","€ 72,000.00","€ 72,000.00","€ 60,000.00","€ 60,000.00",30,Full-time employee,Unlimited contract,English,51-100,Product,No
24/11/2020 11:38:22,45,Male,Schleswig-Holstein,Software Engineer,26,18,Senior,C#,"C/C++, .NET, SQL","€ 93,000.00","€ 10,000.00","€ 93,000.00","€ 11,000.00",30,Full-time employee,Unlimited contract,German,1000+,Product,No
24/11/2020 11:40:45,29,Male,Munich,Software Engineer,7,3,Senior,JavaScript ,"Kotlin, Javascript / Typescript, Java / Scala, Docker","€ 80,000.00","€ 5,000.00","€ 72,000.00","€ 2,500.00",24,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 11:44:02,26,Female,Munich,Data Scientist,6,2,Middle,python,"Python, C/C++, SQL, Docker","€ 60,000.00","€ 10,000.00","€ 60,000.00","€ 60,000.00",26,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 11:46:16,24,Male,Berlin,Data Scientist,4,2,Senior,Python,"Python, AWS, Docker","€ 73,000.00","€ 73,000.00","€ 50,000.00","€ 50,000.00",24,Full-time employee,Unlimited contract,English,101-1000,Startup,No
24/11/2020 11:46:48,30,Male,Munich,Hardware Engineer,5,5,Senior,VHDL,Python,"€ 75,000.00","€ 10,000.00","€ 73,000.00","€ 8,000.00",30,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 11:54:32,27,Male,Munich,QA Engineer,5,1,Senior,Swift,"Kotlin, Ruby","€ 58,000.00","€ 5,800.00","€ 58,000.00",€ 101.00,30,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 11:55:06,35,Male,Frankfurt,ML Engineer,12,10,Senior,ML,"Python, Java / Scala, R, SQL, AWS, Azure","€ 120,000.00","€ 30,000.00","€ 90,000.00","€ 30,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 11:55:33,26,Male,Munich,Data Scientist,3,2,Middle,Python,"Python, SQL, AWS, Docker","€ 65,000.00","€ 7,000.00","€ 52,000.00",€ 300.00,30,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 11:55:57,33,Male,Frankfurt,Solution Architect,6,6,Middle,Python,"SQL, AWS, Google Cloud, Kubernetes, Docker","€ 85,000.00","€ 40,000.00","€ 78,000.00","€ 7,000.00",28,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 11:56:56,24,Male,Munich,Software Engineer,5,2,Middle,C++,"Javascript / Typescript, Go","€ 79,000.00","€ 56,000.00","€ 77,000.00","€ 33,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 11:59:33,28,Male,Berlin,Software Engineer,6,2,Senior,Java,"Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker","€ 65,000.00","€ 75,000.00","€ 60,000.00","€ 60,000.00",28,Full-time employee,Unlimited contract,English,11-50,Startup,No
24/11/2020 12:02:04,37,Male,Munich,Backend Developer,12,4,Senior,php,"Javascript / Typescript, Docker","€ 62,000.00","€ 5,000.00","€ 60,000.00","€ 5,000.00",28,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 12:07:26,35,Male,Munich,Software Engineer,13,4,Senior,Java,"Kotlin, Java / Scala, AWS","€ 80,000.00","€ 1,500.00","€ 77,000.00","€ 1,500.00",40,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 12:07:44,34,Male,Berlin,QA Engineer,10,4,Senior,Java,"Python, Kotlin, Javascript / Typescript, Go, AWS, Kubernetes, Docker","€ 75,000.00","€ 3,000.00","€ 65,000.00","€ 3,000.00",28,Full-time employee,Unlimited contract,English,101-1000,Startup,No
24/11/2020 12:07:47,30,Male,Berlin,Backend Developer,6,2,Senior,Ruby,"SQL, Elixir","€ 75,000.00","€ 75,000.00","€ 65,000.00","€ 65,000.00",30,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 12:09:03,34,Male,Munich,Cloud Architect,10,4,Senior,"Azure, SAP","SAP / ABAP, AWS, Google Cloud, Azure, Kubernetes, Docker","€ 120,000.00","€ 40,000.00","€ 70,000.00","€ 30,000.00",30,Full-time employee,Unlimited contract,English,1000+,Cloud,No
24/11/2020 12:15:30,33,Male,Munich,Software Engineer,10,3,Senior,Java,"AWS, Docker","€ 75,000.00","€ 7,500.00","€ 68,000.00","€ 6,800.00",30,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 12:17:15,33,Male,Berlin,Software Engineer,7,7,Senior,"Java, JavaScript","Javascript / Typescript, Java / Scala, SQL","€ 62,000.00","€ 67,000.00","€ 52,000.00","€ 58,000.00",30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No
24/11/2020 12:18:41,32,Male,Frankfurt,Network Engineer ,10,2,Senior,Python ,"Python, Docker","€ 68,500.00","€ 6,000.00","€ 68,500.00","€ 70,000.00",25,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 12:21:10,31,Male,Berlin,Frontend Developer,10,1.5,Senior,Javascript,"Javascript / Typescript, SQL, Google Cloud, Docker","€ 71,060.00",€ 101.00,"€ 67,500.00",€ 101.00,28,Full-time employee,Unlimited contract,English,51-100,Startup,No
24/11/2020 12:23:47,28,Male,Munich,Backend Developer,6,5,Senior,Java,"Javascript / Typescript, Java / Scala, SQL","€ 70,000.00","€ 2,000.00","€ 57,000.00","€ 1,500.00",30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No
24/11/2020 12:27:23,40,Male,Munich,Mobile Developer,25,2,Lead,Swift,"Swift, Objective-C","€ 85,000.00","€ 5,000.00","€ 72,000.00","€ 3,000.00",30,Full-time employee,Unlimited contract,English,11-50,Product,No
24/11/2020 12:28:08,46,Male,Munich,QA Engineer,13,13,Senior,Java,SQL,"€ 70,000.00","€ 8,500.00","€ 70,000.00","€ 8,500.00",28,Full-time employee,Unlimited contract,German,101-1000,Product,No
24/11/2020 12:28:58,36,Male,Berlin,Backend Developer,18,1,Senior,PHP,"PHP, AWS, Google Cloud","€ 65,000.00","€ 70,000.00","€ 60,000.00","€ 60,000.00",26,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 12:40:25,31,Male,Berlin,Data Scientist,10,5,Lead,Python ,"Kubernetes, Docker","€ 115,000.00","€ 70,000.00","€ 115,000.00","€ 60,000.00",28,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 12:41:45,46,Male,Munich,Scrum Master,12,8,Senior,Agile,"C/C++, PHP, .NET, SQL","€ 85,000.00","€ 10,000.00","€ 88,000.00","€ 10,000.00",30,Full-time employee,Unlimited contract,German,1000+,Product,No
24/11/2020 12:48:17,30,Female,Berlin,QA Engineer,5,3,Middle,Python ,"Python, Kubernetes, Docker, Ansible","€ 50,000.00","€ 4,000.00","€ 50,000.00","€ 4,000.00",30,Full-time employee,Unlimited contract,German,101-1000,Product,No
24/11/2020 12:50:06,35,Male,Munich,Software Engineer,13,4,Lead,Pegasystems platform ,"C/C++, Javascript / Typescript, Java / Scala, SQL, Docker","€ 140,000.00","€ 6,000.00","€ 132,000.00","€ 2,000.00",28,Full-time employee,Unlimited contract,English,51-100,Consulting / Agency,No
24/11/2020 12:54:46,36,Male,Munich,Solutions Architect,12,5,Lead,Cloud,"Kotlin, Java / Scala, AWS, Kubernetes, Docker","€ 105,000.00","€ 25,000.00","€ 105,000.00","€ 25,000.00",28,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 12:58:38,32,Male,Munich,Fullstack Developer,9,2,Senior,Java,"Javascript / Typescript, Kubernetes, Docker, Angular","€ 70,000.00","€ 4,000.00","€ 68,000.00","€ 3,000.00",26,Full-time employee,Unlimited contract,English,11-50,Product,No
24/11/2020 12:59:10,29,Male,Berlin,Software Engineer,8,2,Senior,Go,"Python, Javascript / Typescript, Go","€ 70,000.00","€ 5,000.00","€ 70,000.00","€ 5,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 13:05:30,30,Female,Munich,Mobile Developer,10,3.5,Senior,Swift,"Kotlin, Javascript / Typescript","€ 65,000.00","€ 5,000.00","€ 65,000.00","€ 5,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 13:21:22,34,Male,Berlin,Data Scientist,5,5,Middle,Python,"C/C++, SQL, AWS, Docker","€ 65,000.00","€ 5,000.00","€ 60,000.00","€ 2,000.00",30,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 13:23:32,36,Female,Berlin,QA Engineer,14,7,Lead,Java,Kotlin,"€ 69,000.00","€ 6,900.00","€ 63,000.00","€ 6,300.00",30,Full-time employee,Unlimited contract,English,11-50,Product,No
24/11/2020 13:25:57,45,Male,Berlin,Mobile Developer,10,4,Lead,SWIFT,"Swift, Javascript / Typescript, Java / Scala, Google Cloud","€ 77,000.00","€ 2,000.00","€ 66,000.00","€ 2,000.00",28,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 13:33:08,32,Male,Stuttgart,QA Engineer,9,9,Senior,Java,"R, SQL, Perl, Docker","€ 60,000.00","€ 4,700.00","€ 67,000.00","€ 5,000.00",30,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No
24/11/2020 13:37:57,24,Male,Boeblingen,C/C++/Java developer,0.8,0.8,Junior,Java,C/C++,"€ 48,000.00",€ 101.00,"€ 48,000.00",€ 101.00,30,Full-time employee,Unlimited contract,English,11-50,Product,No
24/11/2020 13:42:43,32,Male,DÃ¼sseldorf,Software Engineer,11,7,Senior,.net,"Javascript / Typescript, Java / Scala, Go","€ 60,000.00","€ 62,000.00","€ 47,000.00","€ 49,000.00",30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No
24/11/2020 14:00:19,26,Female,Berlin,Software Engineer,6,4,Senior,.NET,".NET, SQL, Azure, Docker","€ 65,000.00","€ 1,000.00","€ 56,000.00","€ 1,000.00",27,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 14:01:01,31,Female,Stuttgart,Data Scientist,4,2,Middle,R,"Python, R, Azure","€ 65,000.00","€ 73,000.00","€ 62,000.00","€ 68,000.00",30,Full-time employee,Unlimited contract,German,1000+,Product,No
24/11/2020 14:03:07,33,Male,Munich,Backend Developer,15,3,Lead,Scala,"Javascript / Typescript, Java / Scala, SQL, AWS, Docker","€ 100,000.00","€ 10,000.00","€ 98,000.00",€ 101.00,30,Full-time employee,Unlimited contract,English,11-50,Startup,No
24/11/2020 14:06:46,30,Female,Frankfurt,QA Engineer,6,4,Senior,Bash,"Python, Java / Scala, SQL, AWS, Azure","€ 70,000.00","€ 2,000.00","€ 70,000.00","€ 2,000.00",30,Full-time employee,Unlimited contract,German,1000+,Bank ,No
24/11/2020 14:24:07,39,Male,Munich,BI IT Consultant,5,5,Middle,"Qlik BI Tool, SQL","Javascript / Typescript, SQL","€ 56,000.00","€ 17,000.00","€ 53,000.00","€ 17,000.00",30,Full-time employee,Unlimited contract,German,1000+,Product,No
24/11/2020 14:28:35,29,Male,Munich,Backend Developer,8,4,Senior,Java,SQL,"€ 95,000.00","€ 7,000.00","€ 74,000.00","€ 6,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 14:34:18,37,Male,Berlin,Cloud Engineer,15,3,Senior,Cloud,"Python, .NET, Azure, Kubernetes, Docker","€ 72,000.00","€ 10,000.00","€ 62,000.00","€ 7,000.00",36,Full-time employee,Unlimited contract,English,1000+,Product,Yes
24/11/2020 14:37:11,34,Male,Munich,Solutions architect,14,6,Head,Blockchain,"Python, Kotlin, Java / Scala, SQL, Go, AWS, Google Cloud, Kubernetes, Docker","€ 95,000.00","€ 10,000.00","€ 85,000.00","€ 10,000.00",24,Full-time employee,Unlimited contract,English,101-1000,Startup,No
24/11/2020 14:38:11,43,Male,Berlin,Backend Developer,5,1.5,Middle,Java,Kotlin,"€ 64,000.00","€ 6,000.00","€ 63,000.00","€ 6,000.00",28,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 14:42:18,34,Male,Leipzig,Mobile Developer,14,2,Senior,Android,"Kotlin, Java / Scala, Azure","€ 60,000.00","€ 60,000.00","€ 52,000.00","€ 52,000.00",23,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No
24/11/2020 14:56:33,40,Male,Munich,QA Engineer,18,14,Lead,Java,"SQL, AWS, Kubernetes, Docker, Groovy","€ 78,000.00","€ 8,000.00","€ 76,000.00","€ 7,000.00",30,Full-time employee,Unlimited contract,German,1000+,Product,No
24/11/2020 14:58:11,38,Male,Munich,Backend Developer,12,12,Senior,Java,"PHP, Javascript / Typescript, SQL","€ 70,000.00","€ 1,500.00","€ 68,000.00","€ 1,500.00",30,Full-time employee,Unlimited contract,German,101-1000,Telecommunications,No
24/11/2020 15:09:28,38,Male,Munich,ML Engineer,10,3,Lead,Python,"SQL, AWS, Azure, Kubernetes, Docker","€ 92,000.00",€ 101.00,"€ 85,000.00","€ 7,000.00",30,Full-time employee,Unlimited contract,English,51-100,Consulting / Agency,No
24/11/2020 15:17:34,38,Male,Hamburg,Software Engineer,12,6,Senior,Java,"Python, Java / Scala, AWS, Docker","€ 73,000.00","€ 7,000.00","€ 72,000.00", € -   ,30,Full-time employee,Unlimited contract,English,51-100,Product,No
24/11/2020 15:22:10,32,Male,Berlin,Software Engineer,9,5,Lead,JavaScript,"Javascript / Typescript, Ruby, AWS, Kubernetes, Docker","€ 90,000.00", € -   ,"€ 75,000.00", € -   ,25,Full-time employee,Unlimited contract,English,101-1000,Product,Have been a freelancer at the beginning of year
24/11/2020 15:27:01,41,Male,Munich,Backend Developer,21,3,Senior,Java,"Kubernetes, Docker","€ 80,000.00", € -   ,"€ 78,000.00", € -   ,30,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 15:28:50,34,Male,Berlin,Security Engineer,10,4,Senior,python,"Javascript / Typescript, AWS, Kubernetes","€ 85,000.00","€ 25,000.00","€ 72,000.00", € -   ,28,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 15:31:46,45,Male,Berlin,Software Engineer,25,20,Lead,c++,"Python, C/C++, Javascript / Typescript, Ruby, .NET, Java / Scala, SQL, Go, AWS, Kubernetes","€ 75,000.00","€ 20,000.00","€ 73,000.00","€ 20,000.00",30,Full-time employee,Unlimited contract,German,1000+,Product,No
24/11/2020 15:32:59,34,Male,Berlin,DevOps,6,6,Middle,"Java, terraform","Python, Kotlin, Javascript / Typescript, Java / Scala, AWS, Kubernetes, Docker","€ 62,000.00","€ 70,000.00","€ 54,000.00","€ 60,000.00",28,Full-time employee,Unlimited contract,German,1000+,Media,No
24/11/2020 15:41:16,33,Male,Munich,Business Analyst,10,4,Senior,Java,SQL,"€ 70,000.00", € -   ,"€ 70,000.00",€ 850.00,27,Full-time employee,Unlimited contract,English,101-1000,Product,"No, but there was a salary cut at 10% for 3 months and then at 5% for further 3 months"
24/11/2020 15:59:02,30,Male,Berlin,Backend Developer,7,2,Senior,Ruby,"Javascript / Typescript, SQL, Go, AWS, Docker","€ 72,000.00", € -   ,"€ 66,000.00", € -   ,25,Full-time employee,Unlimited contract,English,11-50,Product,No
24/11/2020 16:02:11,35,Male,Berlin,Support Engineer,10,4,Senior,PHP,"SQL, AWS, Docker","€ 63,500.00","€ 63,500.00","€ 60,000.00","€ 60,000.00",28,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 16:03:27,35,Female,Berlin,Frontend Developer,12,5,Middle,Javascript ,"AWS, Docker","€ 70,000.00", € -   ,"€ 70,000.00", € -   ,29,Full-time employee,Unlimited contract,English,101-1000,E-commerce,No
24/11/2020 16:05:55,34,Male,Berlin,Frontend Developer,10,3,Senior,"Angular, React","Python, Javascript / Typescript, Docker","€ 68,000.00", € -   ,"€ 68,000.00", € -   ,40,Full-time employee,Unlimited contract,English,11-50,Startup,No
24/11/2020 16:06:53,34,Male,Berlin,Software Engineer,12,2,Lead,.net,"Javascript / Typescript, .NET, SQL, Azure","€ 78,000.00","€ 8,000.00","€ 64,000.00","€ 70,000.00",36,Full-time employee,Unlimited contract,German,1000+,Product,No
24/11/2020 16:15:34,38,Male,Berlin,Software Engineer,13,6,Lead,Java,Kotlin,"€ 89,570.00","€ 20,240.00","€ 82,240.00","€ 18,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 16:16:41,34,Female,Berlin,Software Engineer,9,3,Senior,Kotlin,"Python, Kotlin, Java / Scala, Google Cloud, Kubernetes, Docker","€ 78,000.00","€ 3,000.00","€ 65,000.00","€ 7,000.00",30,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 16:26:30,34,Male,Berlin,Backend Developer,15,5,Senior,Elixir,"Javascript / Typescript, Ruby, SQL, Google Cloud, Kubernetes, Docker","€ 70,000.00","€ 70,000.00","€ 65,000.00","€ 65,000.00",30,Full-time employee,Unlimited contract,English,51-100,Product,No
24/11/2020 16:34:40,29,Female,Munich,Software Engineer,5,4,Middle,"NodeJS, Typescript, AWS","Javascript / Typescript, Java / Scala, AWS","€ 67,000.00","€ 5,000.00","€ 65,000.00","€ 4,000.00",31,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 16:56:17,30,Male,Munich,Frontend Developer,9,3,Middle,TypeScript,"Javascript / Typescript, Kubernetes","€ 66,000.00", € -   ,"€ 64,000.00", € -   ,30,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 17:01:00,26,Male,Frankfurt,Consultant,4,4,Middle,JavaScript,"Python, Javascript / Typescript","€ 65,000.00","€ 70,000.00","€ 55,000.00","€ 55,000.00",30,Full-time employee,Unlimited contract,German,101-1000,Consulting / Agency,No
24/11/2020 17:08:51,27,Male,Tuttlingen,Software Engineer,4,4,Junior,C#,.NET,"€ 46,000.00","€ 2,000.00","€ 43,000.00","€ 2,000.00",30,Full-time employee,Unlimited contract,German,up to 10,Product,No
24/11/2020 17:27:43,29,Male,Berlin,Software Engineer,12,3,Senior,Go,"PHP, Go","€ 75,000.00","€ 75,000.00","€ 70,000.00","€ 70,000.00",27,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 17:29:12,29,Male,Bonn,Mobile Developer,5,2,Middle,Objective-C,Swift,"€ 55,000.00","€ 4,000.00","€ 55,000.00","€ 1,800.00",24,Full-time employee,Unlimited contract,English,11-50,Product,No
24/11/2020 17:31:48,34,Male,Berlin,Software Engineer,10,10,Senior,C++,Python,"€ 76,000.00","€ 12,000.00","€ 73,000.00","€ 8,000.00",30,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 17:33:40,31,Male,Moscow,Data Scientist,2.5,0,Lead,Python,Python,"€ 20,000.00","€ 6,500.00","€ 17,000.00","€ 3,500.00",30,Full-time employee,Unlimited contract,Russian,1000+,Bank,No
24/11/2020 17:38:29,47,Male,Hamburg,Software Engineer,22,10,Senior,C++/C#,"C/C++, .NET, SQL","€ 46,000.00","€ 46,000.00","€ 46,000.00","€ 46,000.00",30,Full-time employee,Unlimited contract,English,up to 10,Product,No
24/11/2020 17:38:51,29,Male,Berlin,Backend Developer,8,1.5,Middle,Go,Python,"€ 65,000.00", € -   ,"€ 60,000.00", € -   ,30,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 17:39:35,28,Male,Munich,Software Engineer,5,6,Senior,C++,"Python, C/C++","€ 67,000.00","€ 2,000.00","€ 44,000.00","€ 2,500.00",20,Self-employed (freelancer),Unlimited contract,English,up to 10,Startup,Yes
24/11/2020 17:40:40,25,Male,Hamburg,Data Scientist,2,2,Middle,Python,.NET,"€ 48,000.00","€ 5,000.00","€ 43,200.00","€ 48,000.00",28,Full-time employee,Unlimited contract,German,11-50,Product,No
24/11/2020 17:47:00,40,Male,Berlin,Backend Developer,18,2.5,Senior,php,"PHP, SQL, Go, Docker, Postgres","€ 60,000.00", € -   ,"€ 60,000.00", € -   ,28,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 17:57:20,30,Male,Berlin,DevOps,9,5,Lead,Kubernetes,"Python, Google Cloud, Kubernetes, Docker","€ 90,000.00", € -   ,"€ 80,000.00", € -   ,30,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 18:01:03,29,Male,Munich,SW Architect,8,3,Senior,C++,"Python, C/C++, Docker","€ 73,000.00",€ 400.00,"€ 59,000.00","€ 60,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 18:06:17,37,Male,Heidelberg,Software Engineer,15,7,Senior,ABAP,"Javascript / Typescript, SAP / ABAP","€ 67,500.00","€ 7,500.00","€ 65,000.00","€ 5,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 18:09:09,28,Male,Berlin,SRE,6,1.5,Middle,Kubernetes,"Python, Go, AWS, Kubernetes, Docker","€ 66,000.00",€ 122.13,"€ 66,000.00", € -   ,27,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 18:13:06,33,Male,Berlin,Software Engineer,13,3,Senior,Ruby,"Ruby, Java / Scala, Go, AWS, Kubernetes, Docker","€ 75,000.00","€ 20,000.00","€ 68,000.00", € -   ,27,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 18:22:41,40,Male,Frankfurt,Software Engineer,22,3,Senior,Java,"Kotlin, Javascript / Typescript, Java / Scala, Kubernetes, Docker","€ 72,000.00","€ 5,000.00","€ 45,000.00","€ 45,000.00",30,Full-time employee,Unlimited contract,German,1000+,Product,No
24/11/2020 18:27:22,29,Male,Berlin,Backend Developer,11,2,Senior,Python,"Python, Go, AWS, Kubernetes, Docker","€ 85,000.00","€ 4,000.00","€ 85,000.00","€ 4,000.00",30,Full-time employee,Unlimited contract,English,51-100,Product,No
24/11/2020 18:37:32,44,Male,Munich,Software Engineer,28,6,Senior,C#,"C/C++, .NET, SQL","€ 78,500.00", € -   ,"€ 78,500.00","€ 2,000.00",30,Full-time employee,Unlimited contract,English,51-100,Product,No
24/11/2020 18:40:13,32,Male,Berlin,Software Engineer,12,1,Senior,Java,"Python, SQL, AWS, Kubernetes, Docker","€ 83,000.00",€ 500.00,"€ 75,000.00", € -   ,27,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 18:52:09,34,Male,Berlin,Software Engineer,15,2,Lead,Java,"Java / Scala, SQL","€ 80,000.00","€ 12,000.00","€ 76,000.00","€ 11,000.00",28,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 18:53:57,26,Male,"Riga, Latvia",Software Engineer,4,0,Middle,javascript,"Javascript / Typescript, SAP / ABAP","€ 24,000.00", € -   ,"€ 20,000.00", € -   ,20,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No
24/11/2020 18:54:07,41,Male,Berlin,Software Engineer,19,7,Lead,Python,"C/C++, SQL, AWS, Kubernetes, Docker","€ 95,500.00","€ 14,500.00","€ 94,000.00","€ 7,500.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 18:54:54,35,Male,Cologne,Software Engineer,14,7,Senior,C++,"Python, C/C++, SQL","€ 72,000.00","€ 77,000.00","€ 70,000.00","€ 70,000.00",35,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 18:59:38,24,Male,Munich,Software Engineer,3,2,Middle,Java/C++,"Python, C/C++, Javascript / Typescript, Java / Scala, SQL, Kubernetes","€ 77,600.00","€ 43,500.00","€ 72,000.00","€ 18,800.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 19:07:37,35,Male,Hamburg,Software Engineer,13,3,Lead,Scala / Python,"Python, Ruby, Java / Scala, Google Cloud, Kubernetes, Docker","€ 95,000.00","€ 15,000.00","€ 90,000.00", € -   ,25,Full-time employee,Unlimited contract,English,51-100,Startup,No
24/11/2020 19:07:57,31,Male,Dusseldorf,Software Engineer,7,3,Senior,C++,"Python, C/C++, Javascript / Typescript, SQL","€ 50,400.00","€ 50,400.00","€ 50,000.00","€ 50,000.00",27,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 19:15:02,30,Male,Moscow,Software Engineer,5,0,Middle,C,C/C++,"€ 14,712.00", € -   ,"€ 14,712.00", € -   ,30,Full-time employee,Unlimited contract,Russian,101-1000,Product,No
24/11/2020 19:24:50,37,Male,Hamburg,Software Engineer,15,5,Senior,Java,"Python, Javascript / Typescript, Java / Scala, Go, AWS, Kubernetes, Docker","€ 70,000.00", € -   ,"€ 60,000.00", € -   ,25,Full-time employee,Temporary contract,English,11-50,Startup,No
24/11/2020 19:41:27,23,Male,Berlin,Software Engineer,4,1,Middle,Javascript,"Javascript / Typescript, SQL, AWS, Docker","€ 70,500.00", € -   ,"€ 58,000.00", € -   ,30,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 19:42:42,39,Male,Stuttgart,Software Engineer,11,3,Lead,PHP,"PHP, SQL, Kubernetes, Docker","€ 75,000.00", € -   ,"€ 75,000.00", € -   ,30,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 19:47:34,27,Female,Berlin,Data Scientist,3,3,Middle,Python,"Python, SQL, Google Cloud, Kubernetes, Docker","€ 58,000.00","€ 1,000.00","€ 55,000.00", € -   ,24,Full-time employee,Unlimited contract,English,51-100,Product,No
24/11/2020 19:48:24,50,Male,Berlin,Software Engineer,29,2,Lead,C++,"C/C++, PHP, SQL","€ 28,800.00","€ 28,800.00","€ 28,800.00","€ 28,800.00",30,Full-time employee,Unlimited contract,German,11-50,IT-Outsourcing,No
